UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-05-31T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,92,0,99,32,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,109.5,1.5,2.5,108.5,0,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,92,0,99,32,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,97,1,1,96,1,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,92,0,99,32,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,66,2,4,65,2,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,98,0,93,3,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,109.5,1.5,2.5,108.5,0,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,98,0,93,3,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,97,1,1,96,1,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,98,0,93,3,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,66,2,4,65,2,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,61,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,98,3,4,97,0,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,61,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,84,3,4,83,1,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,28,0,100,6,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,98,3,4,97,0,7,0,23.6
2025-05-31T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,28,0,100,6,2025-05-31T16:00:00Z,2025-05-31T16:05:00Z,2025-05-31T16:05:00Z,84,3,4,83,1,7,0,23.6
