UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,94,0,97,22,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,2.5,-49,-48,2,0,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,94,0,97,22,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,1.5,-49,-48,2,1,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,94,0,97,22,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,103,1,1,102,2,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,92,0,99,10,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,2.5,-49,-48,2,0,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,92,0,99,10,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,1.5,-49,-48,2,1,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,92,0,99,10,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,103,1,1,102,2,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,41,112,0,82,1,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,-99,-99,-99,-99,0,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,41,112,0,82,1,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,1.5,-49,-49,-2,1,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,42,92,0,100,1,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,-99,-99,-99,-99,0,2,0,19.1
2025-05-26T22:20:00Z,300,NFB,01H0200N-01H0174N,0,0,42,92,0,100,1,2025-05-26T21:20:00Z,2025-05-26T21:25:00Z,2025-05-26T21:25:00Z,1.5,-49,-49,-2,1,2,0,19.1
