UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-05-28T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,24,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,103.5,2,4,102.5,0,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,24,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,87,1,1.5,86,1,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,24,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,86,1,4,85,2,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,100,0,93,5,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,103.5,2,4,102.5,0,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,100,0,93,5,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,87,1,1.5,86,1,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,100,0,93,5,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,86,1,4,85,2,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,39,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,110,3,3,109,0,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,39,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,102,3,4,101,1,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,29,0,95,12,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,110,3,3,109,0,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,29,0,95,12,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,102,3,4,101,1,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,217,0,102,42,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,110.428571428571,1.42857142857143,2.28571428571429,109.428571428571,0,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,217,0,102,42,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,98.5714285714286,3.57142857142857,5.42857142857143,97.7142857142857,1,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,217,0,102,42,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,89.6666666666667,2.33333333333333,3,88.6666666666667,2,4,0,22.35
2025-05-28T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,233,0,95,10,2025-05-28T16:00:00Z,2025-05-28T16:05:00Z,2025-05-28T16:05:00Z,110.428571428571,1.42857142857143,2.28571428571429,109.428571428571,0,4,0,22.35
