UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-05-17T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,31,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,112.5,1.5,5,111.5,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,31,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,108,1.5,4,107,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,31,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,103,1,5,102,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,94,0,97,8,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,112.5,1.5,5,111.5,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,94,0,97,8,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,108,1.5,4,107,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,94,0,97,8,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,103,1,5,102,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,27,0,104,52,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,112,8,9,111,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,27,0,104,52,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,92,6,9,91,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,28,0,100,9,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,112,8,9,111,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,28,0,100,9,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,92,6,9,91,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,217,0,104,71,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,107.125,3.75,6.25,105.75,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,217,0,104,71,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,101.125,5.375,8.375,100,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,217,0,104,71,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,98.3333333333333,6.66666666666667,12,97.3333333333333,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,231,0,97,9,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,107.125,3.75,6.25,105.75,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,231,0,97,9,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,101.125,5.375,8.375,100,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,231,0,97,9,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,98.3333333333333,6.66666666666667,12,97.3333333333333,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,41,197,0,111,1,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,109,8,1,135,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,41,197,0,111,1,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,96,8,2,100,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,352,0,99,38,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,104.272727272727,3.90909090909091,5.63636363636364,103.272727272727,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,352,0,99,38,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,98.0909090909091,5.54545454545455,7.45454545454545,97.1818181818182,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,352,0,99,38,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,99.75,3.75,5.75,98.75,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,360,0,97,10,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,104.272727272727,3.90909090909091,5.63636363636364,103.272727272727,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,360,0,97,10,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,98.0909090909091,5.54545454545455,7.45454545454545,97.1818181818182,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,360,0,97,10,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,99.75,3.75,5.75,98.75,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,41,372,0,93,1,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,100,6,1,96,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,98,0,104,16,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,101.333333333333,1.66666666666667,3.33333333333333,99,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,98,0,104,16,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,99.6666666666667,2.33333333333333,5.33333333333333,98.6666666666667,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,98,0,104,16,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,99,3,5,98,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,98,0,104,16,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,112,2,3,111,3,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,99,0,104,3,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,101.333333333333,1.66666666666667,3.33333333333333,99,0,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,99,0,104,3,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,99.6666666666667,2.33333333333333,5.33333333333333,98.6666666666667,1,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,99,0,104,3,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,99,3,5,98,2,7,0,24.6
2025-05-17T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,99,0,104,3,2025-05-17T16:00:00Z,2025-05-17T16:05:00Z,2025-05-17T16:05:00Z,112,2,3,111,3,7,0,24.6
2025-05-17T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,98,0,93,29,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,111,1,2,110,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,98,0,93,29,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,95.5,1,1.5,94.5,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,98,0,93,29,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,88,2,5,84,2,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,99,0,91,6,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,111,1,2,110,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,99,0,91,6,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,95.5,1,1.5,94.5,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,99,0,91,6,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,88,2,5,84,2,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,60,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,102,4,4,101,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,60,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,85,5,7,84,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,32,28,0,100,8,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,102,4,4,101,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,32,28,0,100,8,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,85,5,7,84,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0271N-01H0208N,0,0,31,220,0,100,56,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,111.125,3.5,6.125,110.125,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0271N-01H0208N,0,0,31,220,0,100,56,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97.5,5.375,8,96.5,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0271N-01H0208N,0,0,31,220,0,100,56,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97.3333333333333,2.66666666666667,5,96.3333333333333,2,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0271N-01H0208N,0,0,32,207,0,108,10,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,111.125,3.5,6.125,110.125,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0271N-01H0208N,0,0,32,207,0,108,10,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97.5,5.375,8,96.5,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0271N-01H0208N,0,0,32,207,0,108,10,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97.3333333333333,2.66666666666667,5,96.3333333333333,2,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0206S-01H0305S,0,0,31,357,0,97,57,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,106.818181818182,3.90909090909091,6.45454545454545,105.818181818182,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0206S-01H0305S,0,0,31,357,0,97,57,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97,5.72727272727273,7.81818181818182,96,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0206S-01H0305S,0,0,31,357,0,97,57,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97,4,5.25,96,2,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0206S-01H0305S,0,0,32,359,0,97,9,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,106.818181818182,3.90909090909091,6.45454545454545,105.818181818182,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0206S-01H0305S,0,0,32,359,0,97,9,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97,5.72727272727273,7.81818181818182,96,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0206S-01H0305S,0,0,32,359,0,97,9,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97,4,5.25,96,2,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0305S-01H0334S,0,0,31,102,0,100,22,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,107.333333333333,3.33333333333333,6.33333333333333,106.666666666667,0,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0305S-01H0334S,0,0,31,102,0,100,22,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,95.3333333333333,6,9,94.3333333333333,1,7,0,24.4
2025-05-17T16:25:00Z,300,NFB,01H0305S-01H0334S,0,0,31,102,0,100,22,2025-05-17T16:05:00Z,2025-05-17T16:10:00Z,2025-05-17T16:10:00Z,97,2,3.33333333333333,96,2,7,0,24.4
