UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-05-27T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,95,0,97,18,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,102.5,2,3,101.5,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,95,0,97,18,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,89,1,2,88,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,95,0,97,18,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,135,1,2,134,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,98,0,93,4,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,102.5,2,3,101.5,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,98,0,93,4,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,89,1,2,88,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,98,0,93,4,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,135,1,2,134,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,27,0,104,32,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,94,2,2,93,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,27,0,104,32,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,100,2,4,99,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,27,0,104,8,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,94,2,2,93,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,27,0,104,8,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,100,2,4,99,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,219,0,100,34,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,113.25,2.5,4.25,111.75,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,219,0,100,34,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,95.375,2.75,4.625,94.375,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,219,0,100,34,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,96.3333333333333,2.33333333333333,4,95.3333333333333,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,211,0,104,7,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,113.25,2.5,4.25,111.75,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,211,0,104,7,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,95.375,2.75,4.625,94.375,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,211,0,104,7,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,96.3333333333333,2.33333333333333,4,95.3333333333333,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,344,0,100,24,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,108.1,2.4,4.1,107.1,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,344,0,100,24,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,101.1,4,5.6,100.2,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,344,0,100,24,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,96.5,2.5,3.75,95.5,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,373,0,93,8,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,108.1,2.4,4.1,107.1,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,373,0,93,8,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,101.1,4,5.6,100.2,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,373,0,93,8,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,96.5,2.5,3.75,95.5,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,102,0,100,17,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,100.5,1,1,99.5,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,102,0,100,17,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,108,1.66666666666667,2.66666666666667,107,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,102,0,100,17,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,95,1.33333333333333,2,94,2,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,103,0,100,3,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,100.5,1,1,99.5,0,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,103,0,100,3,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,108,1.66666666666667,2.66666666666667,107,1,3,0,23.8
2025-05-27T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,103,0,100,3,2025-05-27T16:00:00Z,2025-05-27T16:05:00Z,2025-05-27T16:05:00Z,95,1.33333333333333,2,94,2,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,90,0,100,17,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,124.5,1,2,123.5,0,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,90,0,100,17,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,108,1,2,107,1,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,90,0,100,17,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,101,1,3,105,2,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,97,0,93,3,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,124.5,1,2,123.5,0,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,97,0,93,3,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,108,1,2,107,1,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,97,0,93,3,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,101,1,3,105,2,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,31,26,0,106,24,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,115,3,3,114,0,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,31,26,0,106,24,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,103,1,2,102,1,3,0,23.8
2025-05-27T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,32,29,0,97,5,2025-05-27T16:05:00Z,2025-05-27T16:10:00Z,2025-05-27T16:10:00Z,115,3,3,114,0,3,0,23.8
