UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-06-05T10:06:00Z,300,NFB,01H0200N-01H0174N,0,0,31,94,0,100,3,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,101,1,2,100,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0200N-01H0174N,0,0,31,94,0,100,3,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,82,1,1,81,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0200N-01H0174N,0,0,32,93,0,101,3,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,101,1,2,100,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0200N-01H0174N,0,0,32,93,0,101,3,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,82,1,1,81,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0208N-01H0200N,0,0,31,26,0,111,7,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,121,1,1,120,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0208N-01H0200N,0,0,31,26,0,111,7,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,86,1,2,85,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0208N-01H0200N,0,0,32,27,0,107,4,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,121,1,1,120,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0208N-01H0200N,0,0,32,27,0,107,4,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,86,1,2,85,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,31,226,0,100,6,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,99.6,1.2,1.6,99,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,31,226,0,100,6,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,94.7142857142857,1.28571428571429,1.85714285714286,93.7142857142857,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,31,226,0,100,6,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,98.6666666666667,1.33333333333333,2,97.6666666666667,2,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,32,226,0,100,8,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,99.6,1.2,1.6,99,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,32,226,0,100,8,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,94.7142857142857,1.28571428571429,1.85714285714286,93.7142857142857,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,32,226,0,100,8,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,98.6666666666667,1.33333333333333,2,97.6666666666667,2,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0271N-01H0208N,0,0,41,230,0,99,1,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,94,2,1,89,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0206S-01H0305S,0,0,31,360,0,99,5,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,106.166666666667,1,1.66666666666667,105.166666666667,0,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0206S-01H0305S,0,0,31,360,0,99,5,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,86.5555555555556,1.33333333333333,2.11111111111111,85.6666666666667,1,4,0,22.7
2025-06-05T10:06:00Z,300,NFB,01H0206S-01H0305S,0,0,31,360,0,99,5,2025-06-04T18:55:00Z,2025-06-04T19:00:00Z,2025-06-04T19:00:00Z,93.5,1,1,92.5,2,4,0,22.7
