UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-05-30T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,92,0,100,42,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,105,1.5,3.5,104,0,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,92,0,100,42,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,88.5,2,3,89,1,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,31,92,0,100,42,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,95,1,2,94,2,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,97,0,95,6,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,105,1.5,3.5,104,0,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,97,0,95,6,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,88.5,2,3,89,1,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0200N-01H0174N,0,0,32,97,0,95,6,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,95,1,2,94,2,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,60,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,97,13,12,96,0,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,60,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,91,4,6,90,1,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,32,30,0,93,13,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,97,13,12,96,0,6,0,21.45
2025-05-30T16:25:00Z,300,NFB,01H0208N-01H0200N,0,0,32,30,0,93,13,2025-05-30T16:00:00Z,2025-05-30T16:05:00Z,2025-05-30T16:05:00Z,91,4,6,90,1,6,0,21.45
