UpdateTime,UpdateInterval,AuthorityCode,ETagPairID,StartETagStatus,EndETagStatus,VehicleType,TravelTime,StandardDeviation,SpaceMeanSpeed,VehicleCount,StartTime,EndTime,DataCollectTime,vd_avg_Speed,vd_avg_Occupancy,vd_avg_Volume,vd_avg_VSpeed,vd_LaneID,vd_week_day,rain,temp
2025-06-02T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,28,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,117.5,1.5,2.5,116.5,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,28,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,99,1,1.5,98,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,31,93,0,97,28,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,88,2,4,87,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,99,0,93,4,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,117.5,1.5,2.5,116.5,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,99,0,93,4,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,99,1,1.5,98,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0200N-01H0174N,0,0,32,99,0,93,4,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,88,2,4,87,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,35,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,106,6,6,105,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,31,28,0,100,35,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,89,8,11,88,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,30,0,93,9,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,106,6,6,105,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0208N-01H0200N,0,0,32,30,0,93,9,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,89,8,11,88,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,218,0,100,38,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,113.625,2.75,4.75,111.25,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,218,0,100,38,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,96.375,4.25,6.375,95.375,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,31,218,0,100,38,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,97.3333333333333,3,4.33333333333333,96.3333333333333,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,226,0,97,13,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,113.625,2.75,4.75,111.25,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,226,0,97,13,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,96.375,4.25,6.375,95.375,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0271N-01H0208N,0,0,32,226,0,97,13,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,97.3333333333333,3,4.33333333333333,96.3333333333333,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,365,0,97,34,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,109.8,1.8,3.3,108.8,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,365,0,97,34,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,97,3,4.11111111111111,96,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,31,365,0,97,34,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,99,3.5,4.75,98,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,354,0,97,7,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,109.8,1.8,3.3,108.8,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,354,0,97,7,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,97,3,4.11111111111111,96,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0206S-01H0305S,0,0,32,354,0,97,7,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,99,3.5,4.75,98,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,100,0,102,14,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,94.5,1.5,3,93.5,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,100,0,102,14,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,88.3333333333333,1.33333333333333,2.33333333333333,86.3333333333333,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,31,100,0,102,14,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,96,1.33333333333333,2.33333333333333,95.3333333333333,2,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,89,0,117,2,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,94.5,1.5,3,93.5,0,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,89,0,117,2,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,88.3333333333333,1.33333333333333,2.33333333333333,86.3333333333333,1,2,0,26.5
2025-06-02T16:20:00Z,300,NFB,01H0305S-01H0334S,0,0,32,89,0,117,2,2025-06-02T16:00:00Z,2025-06-02T16:05:00Z,2025-06-02T16:05:00Z,96,1.33333333333333,2.33333333333333,95.3333333333333,2,2,0,26.5
